house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area (m2)
Perumahan Batu Indah - Bangunan Full Renovasi Siap Huni - Turun Harga Jual Cepat Harga NJOP,"Batununggal, Bandung",7,4,1,1590000000,181,300
Perumahan Batununggal - Bangunan Bagus Minimalis Modern Siap Huni - Turun Harga Jual Cepat (Good Invest),"Batununggal, Bandung",5,4,1,3590000000,180,300
Rumah 2 Lantai Siap Huni di Batununggal Bandung,"Batununggal, Bandung",4,2,0,4000000000,325,216
BAGUS Rumah 2 lantai BATUNUNGGAL,"Batununggal, Bandung",4,3,2,6000000000,375,400
Dijual Cepat Rumah Bagus Terawat Batununggal Harga Menarik,"Batununggal, Bandung",4,3,3,2700000000,268,254
Rumah Terawat di Komplek Batununggal Bandung,"Batununggal, Bandung",4,3,1,3400000000,200,130
Dijual Rumah Kusen Jati 2 Lantai Bagus Timur di Batununggal ,"Batununggal, Bandung",5,3,2,13500000000,600,650
Rumah Mewah Terawat di Batununggal Indah Main Road Harga Nego,"Batununggal, Bandung",5,4,0,3600000000,200,300
Rumah Besar Lingkungan Nyaman di Batununggal,"Batununggal, Bandung",5,5,1,4700000000,513,350
Rumah Mewah Aman dan Nyaman di Batununggal Bandung Selatan,"Batununggal, Bandung",6,3,2,10000000000,425,500
Rumah Murah Siap Huni Bangunan Baru di Batununggal Bandung Selatan,"Batununggal, Bandung",3,3,0,3800000000,220,260
Rumah Minimalis Lingkungan Nyaman di Batununggal,"Batununggal, Bandung",5,5,0,4000000000,169,250
Dijual Rumah Nyaman Siap Huni di Batununggal,"Batununggal, Bandung",4,3,1,4800000000,300,230
"Rumah di Batununggal Molek Lux, Terawat Jarang Ada","Batununggal, Bandung",4,3,2,7200000000,375,360
Rumah Apik di Batununggal Asih - Batununggal Indah Bandung,"Batununggal, Bandung",3,2,1,1950000000,126,108
"Nice Banget, Rumah Keren Siap Huni Lokasi Di Batununggal Mulia, Bandung","Batununggal, Bandung",6,3,2,3200000000,182,180
"Worthed Rumah Baru Renov Siap Huni Banget di Batununggal, Bandung","Batununggal, Bandung",5,5,2,3950000000,182,380
Jual Rumah Siap Huni Batununggal Estate Buah Batu,"Batununggal, Bandung",3,2,1,2700000000,140,120
"Rumah Minimalis Bangunan 2 lantai di Batununggal, Bandung","Batununggal, Bandung",3,3,1,6000000000,300,180
Dijual Cepat Rumah Baru Lux Minimalis Batununggal,"Batununggal, Bandung",3,4,2,3500000000,180,220
Rumah Baru Minimalis 2 Lantai Dalam Komplek,"Batununggal, Bandung",4,3,2,3950000000,180,202
Jual Rumah BARU 2 Lantai di Komplek Batununggal Indah Bandung,"Batununggal, Bandung",3,3,1,3800000000,220,260
"Rumah 2 Lantai Dalam Cluster Aman Dekat Batununggal, Bandung","Batununggal, Bandung",5,3,1,1320000000,112,140
RUMAH KEMBAR MAS,"Batununggal, Bandung",3,2,2,2600000000,240,130
"Murah Rumah Lux Murah Komplek Batununggal Abadi, Bandung","Batununggal, Bandung",4,4,0,6000000000,240,245
Rumah Tinggal Sangat Terawat Dengan Kualitas Bangunan Prima di Batununggal Cocok Untuk Tinggal Sekaligus Home Industri,"Batununggal, Bandung",8,5,2,7250000000,300,750
Jual Rumah 1 Lantai Nyaman,"Batununggal, Bandung",4,3,2,3500000000,239,250
Rumah cantik full furnished siap huni di Batununggal Estate,"Batununggal, Bandung",4,4,1,5950000000,225,350
Dijual Rumah Bagus Baru Murah di Batununggal Bandung,"Batununggal, Bandung",4,4,0,4650000000,200,270
Rumah Strategis Untuk Kantor Dll di Mainroad Jl.terate Bandung,"Batununggal, Bandung",5,4,8,12500000000,780,500
Dijual Rumah Komp Sutra Graha Dekat Batununggal Bandung,"Batununggal, Bandung",6,3,1,1300000000,112,140
Rumah Bagus di komplek Batununggal akses tol Buah batu SHM ,"Batununggal, Bandung",3,4,1,3800000000,220,250
"Di jual Rumah Bagus Unfurnished SHM di Batununggal, Bandung","Batununggal, Bandung",4,4,1,3000000000,258,206
Rumah Nyaman Siap Huni di Batu Indah Batununggal Bandung,"Batununggal, Bandung",4,3,1,2700000000,254,268
Jarang Ada Rumah Ideal Batununggal Bandung ,"Batununggal, Bandung",3,2,0,1850000000,126,108
"Rumah Minimalis Bagus Harga Sangat Murah di Batununggal, Bandung","Batununggal, Bandung",4,3,2,3600000000,200,208
"Rumah Baru Dijual Modern Minimalis di Batununggal Indah, Bandung","Batununggal, Bandung",4,4,2,4650000000,200,270
"Rumah Minimalis Paling Murah di Komplek Batununggal, Bandung","Batununggal, Bandung",3,2,2,1950000000,126,108
"Rumah Minimalis Bagus 2 Lantai Dan SHM di Batununggal, Bandung","Batununggal, Bandung",4,3,1,5100000000,240,375
Rumah dan Ruang Usaha Hoek di Mainroad Jl Leuwi Sari Raya Bandung,"Bojongloa Kidul, Bandung",3,3,1,3050000000,157,165
Dijual Rumah Bagus Siap Huni Terawat Lokasi Strategis di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,3,1,2700000000,210,267
Dijual Rumah Luxury di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",4,4,2,14000000000,400,535
Rumah Murah Siap Huni Dekat Komplek Muara ,"Bojongloa Kidul, Bandung",5,4,2,3300000000,325,250
Dijual Cepat Rumah Terawat di Singgasana Pradana Cluster Exclusive Bandung,"Bojongloa Kidul, Bandung",5,3,3,5000000000,325,350
"Rumah Siap Huni di Singgasana Pradana, Cluster Premium","Bojongloa Kidul, Bandung",4,3,2,4300000000,160,240
Murah Komplek Cluster Siap Huni Sayap Kopo Sauyunan,"Bojongloa Kidul, Bandung",2,1,1,1290000000,111,65
Dijual Rumah Siap Huni Di Komplek Mekarwangi Kota Bandung,"Bojongloa Kidul, Bandung",2,2,0,1850000000,120,100
"Rumah Nyaman Dijual Cepat Siap Huni di Leuwi Anyar, Bandung","Bojongloa Kidul, Bandung",5,5,2,1350000000,165,150
"Rumah Lux Eksklusif Baru di Komplek Singasana Pradana , Bandung","Bojongloa Kidul, Bandung",4,3,2,4300000000,160,240
Dijual Rumah Full Renov Minimalis Modern Singgasana Pradana,"Bojongloa Kidul, Bandung",6,4,1,4990000000,200,375
"Bikin Betah Nih Rumahnya Lux Minimalis Siap Huni di Komplek Singgasana Pradana, 15 Menit Ke Tol Mohamad Toha","Bojongloa Kidul, Bandung",5,4,3,4150000000,157,250
"Rumah Nyaman Bagus SHM di Komplek Singasana Pradana, Bandung","Bojongloa Kidul, Bandung",4,3,1,3000000000,200,150
"Rumah Bagus 2 Lantai SHM di Komplek Singasana Pradana , Bandung","Bojongloa Kidul, Bandung",4,4,2,3700000000,160,230
Rumah Murah Harga Njop Strategis SHM di Kopo Imanuel Bandung,"Bojongloa Kidul, Bandung",6,4,2,5500000000,328,400
"Rumah 2 Lantai Baru HGB di Komplek Mekarwangi , Bandung","Bojongloa Kidul, Bandung",4,3,2,3050000000,116,168
RUMAH SINGGASANA PRADANA Bangunan Lux Lokasi Favorit,"Bojongloa Kidul, Bandung",5,3,1,4500000000,200,300
Jual Asal Laku Rumah Mewah 2 lantai sayap jalan Peta,"Bojongloa Kidul, Bandung",4,3,2,3970000000,270,290
Turun Harga lagi Rumah Lux 2 Lantai di komplek Leuwisari SHM,"Bojongloa Kidul, Bandung",4,3,2,3900000000,270,290
"Rumah nyaman siap huni di Leuwisari, Bandung","Bojongloa Kidul, Bandung",4,3,1,1650000000,178,150
Jarang ada Rumah baru 2 Lantai di Mekar wangi bandung,"Bojongloa Kidul, Bandung",4,3,2,2600000000,150,185
Rumah Leuwi Sari Hoek,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117
Rumah Hitung Tanah Saja di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,2750000000,238,110
Dijual Rumah Singgasana Pradana,"Bojongloa Kidul, Bandung",3,2,1,3300000000,178,130
For Sale Rumah Terawat @Singgasana,"Bojongloa Kidul, Bandung",3,2,1,2800000000,180,120
Dijual Rumah Singgasana,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246
Rumah Nyaman Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,2,2,5500000000,240,180
Rumah Baru Renov Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,2,3,5500000000,240,180
Rumah Dijual Singgasana Pradana Bandung Siap Huni,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246
Dijual Rumah di Komplek Singgasana 2 Lantai Bagus! harga Nego !,"Bojongloa Kidul, Bandung",5,4,2,11000000000,300,550
Rumah Siap Huni Di Komplek Taman Cibaduyut Ref.03482,"Bojongloa Kidul, Bandung",2,2,0,500000000,60,50
Rumah Dijual Singgasana Pradana Bandung Siap Huni,"Bojongloa Kidul, Bandung",0,0,2,3400000000,141,246
Rumah Cantik Nyaman di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246
"Dijual Rumah Hunian Nyaman 2 Lantai Lokasi Stretegis Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",4,3,2,4250000000,160,240
 Rumah Semi Furnished Bagus Siap Huni  di Singgasana Pradana,"Bojongloa Kidul, Bandung",3,2,3,5000000000,240,180
"Dijual Rumah Hunian Nyaman Dan Terawat Lokasi di Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",3,3,2,3400000000,141,246
Dijual Rumah Lux Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3250000000,180,146
Dijual Rumah Mewah Modern di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180
Rumah Terawat Sategis Siap Huni di Komplek Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,2,1900000000,157,145
Dijual Rumah Bagus Nyaman Asri di Mekar Raharja Bandung,"Bojongloa Kidul, Bandung",4,3,1,2650000000,125,155
"Bikin Betah Nih Rumahnya Lux Minimalis Siap Huni di Komplek Singgasana Pradana, 15 Menit Ke Tol Mohamad Toha","Bojongloa Kidul, Bandung",5,4,0,4150000000,157,250
"Dijual Rumah Baru Tengah Kota Bandung di Cluster Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,2,0,1550000000,72,70
"Dijual Rumah Baru 2 Lantai Tengah Kota Bandung Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,1750000000,80,101
"Dijual Rumah Baru Huk 2 Lantai Tengah Kota Di Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,2250000000,117,116
"Dijual Rumah Baru Tengah Kota Bandung di Cluster Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,2,0,1550000000,72,70
"Dijual Rumah Baru 2 Lantai Tengah Kota Bandung Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,1750000000,80,101
"Dijual Rumah Baru Huk 2 Lantai Tengah Kota Di Area Leuwisari, Bandung","Bojongloa Kidul, Bandung",3,3,0,2250000000,117,116
" Rumah Baru Bagus  di Singgasana Pradana, Bojongloa Kidul","Bojongloa Kidul, Bandung",4,3,2,3450000000,148,203
Dijual Rumah Super Murah Harga Njop di Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,0,1550000000,200,130
Rumah Baru Minimalis di Lewi Sari Bandung,"Bojongloa Kidul, Bandung",3,2,0,1500000000,72,40
Dijual Rumah Mewah Siap Huni di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",4,3,0,11700000000,275,314
Rumah Siap Huni Terawat Nyaman di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3200000000,200,240
Rumah Siap Huni Terawat Lokasi Bagus di Leuwisari Bandung,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,205
 Rumah Bagus Terawat Nyaman Dan Aman di Komplek Leuwisari ,"Bojongloa Kidul, Bandung",4,3,1,3990000000,270,290
Rumah Siap Huni Semi Furnished di Leuwi Panjang Bandung,"Bojongloa Kidul, Bandung",5,6,2,5500000000,400,236
Rumah 2 Lantai Premium Strategis di Komplek Leuwisari Bandung,"Bojongloa Kidul, Bandung",4,3,1,4400000000,270,290
Jarang Ada Rumah 2 Lantai di Area Singgasana Darma Bandung,"Bojongloa Kidul, Bandung",5,3,2,7770000000,400,500
"Dijual Rumah Hunian Nyaman 2 Lantai Semi Furnished Lokasi di Komplek Singgasana Pradana, Bandung","Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180
Rumah Baru 100 Exclusive One Gate System di Singgasana Bandung,"Bojongloa Kidul, Bandung",4,3,0,3650000000,148,207
Rumah dijual dekat terminal leuwipanjang dekat pasar leuwipanjang,"Bojongloa Kidul, Bandung",3,2,1,1300000000,70,80
Rumah di jual dekat terminal leuwipanjang bandung dekat kantor kelurahan situsaer,"Bojongloa Kidul, Bandung",4,2,1,900000000,182,170
Nego Sampai Jadi Rumah Leuwisari. ,"Bojongloa Kidul, Bandung",7,3,2,10000000000,681,812
Rumah di Singgasana 2 Lantai Hadap Barat,"Bojongloa Kidul, Bandung",4,4,2,14000000000,400,535
Rumah di Singgasana 2 Lantai Hadap Timur,"Bojongloa Kidul, Bandung",4,3,1,4500000000,200,300
Dijual Rumah Super Murah Harga Njop di Muara Sari Bandung,"Bojongloa Kidul, Bandung",4,3,0,1550000000,200,130
Di Jual Rumah Besar Bersih Di Jl Leuwisari,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,200
Di jual cepat rumah di jln Leuwisari ,"Bojongloa Kidul, Bandung",5,3,0,2700000000,320,200
Rumah Luxury Cantik Dan Elegant di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,3,3,5600000000,325,300
Rumah di Singgasana Cluster Depan Sudah Renovasi,"Bojongloa Kidul, Bandung",3,3,3,4600000000,258,220
"RUMAH MEGAH 2 LT DI KOMPLEK MUARA DEKAT  PUSAT KOTA, PERKANTORAN","Bojongloa Kidul, Bandung",3,2,1,4000000000,240,300
Dijual Rumah Terawat Murah di Jalan Leuwisari Bandung,"Bojongloa Kidul, Bandung",3,2,0,1650000000,178,150
Rumah di Singgasana Pradana 2 Lantai Baru,"Bojongloa Kidul, Bandung",5,3,0,7000000000,312,350
Rumah di Singgasana Pradana 2 Lantai SHGB,"Bojongloa Kidul, Bandung",4,4,0,4750000000,350,350
Rumah di Singgasana Pradana 2 Lantai Hadap Selatan,"Bojongloa Kidul, Bandung",3,3,3,9750000000,244,300
Dijual Rumah Luxury Murah di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,4,0,3750000000,145,300
Rumah 2 Lantai Harga Nego Tipis di Komplek Muara Kota Bandung,"Bojongloa Kidul, Bandung",6,4,2,2000000000,200,210
Rumah Murah Sangat Nyaman Siap Huni di Singgasana,"Bojongloa Kidul, Bandung",5,2,1,3600000000,147,370
Rumah Cantik 2 lantai di Singgasana Karangkamulyan,"Bojongloa Kidul, Bandung",4,3,2,3350000000,200,-250
Rumah Dijual Singgasana Pradana Bandung Cluster Favorit,"Bojongloa Kidul, Bandung",4,4,2,12500000000,400,550
Rumah Baru Minimalis di Mekar Mandiri Komplek Mekarwangi,"Bojongloa Kidul, Bandung",4,4,0,3900000000,146,252
Rumah Mewah jalan utama Singgasana Pradana ,"Bojongloa Kidul, Bandung",4,5,4,6900000000,286,525
Rumah di Mekarwangi Singgasana SHM,"Bojongloa Kidul, Bandung",3,2,1,4550000000,252,162
Rumah di Mekarwangi Singgasana 2 Lantai SHM,"Bojongloa Kidul, Bandung",3,2,1,3800000000,250,250
Jual Rumah Baru Modern Minimalis Siap Huni Mekar Wangi Bandung,"Bojongloa Kidul, Bandung",4,3,2,3050000000,116,168
Jarang ada! Jual Nego Rumah baru di Taman Mekar Abadi,"Bojongloa Kidul, Bandung",4,3,2,2600000000,150,185
Dijual Rumah Leuwi Sari Hoek,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117
Rumah Dijual 2 Lantai di Moh. Toha Bandung,"Bojongloa Kidul, Bandung",4,2,2,2000000000,214,160
Rumah baru furnish di Dekat terminal Leuwipanjang,"Bojongloa Kidul, Bandung",3,3,2,2250000000,116,117
Jual Rumah Minimalis Karasak Bandung,"Bojongloa Kidul, Bandung",2,2,1,1000000000,94,120
Dijual Rumah Lama Siap Huni Murah Di Komplek Mekarwangi Singgasana Bandung,"Bojongloa Kidul, Bandung",5,3,1,2700000000,210,267
Dijual Rumah Modern Minimalis di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",3,3,1,3800000000,180,180
Dijual Rumah di Singgasana Kuta Kencana ,"Bojongloa Kidul, Bandung",4,3,1,11700000000,275,314
Dijual Rumah Baru Modern Nyaman Tengah Kota di Leuwisari,"Bojongloa Kidul, Bandung",3,2,1,1200000000,55,83
"Turun Harga Dijual Rumah di Singgasana Kuta Kencana, Bandung","Bojongloa Kidul, Bandung",4,3,0,11000000000,275,314
Rumah Dijual Singgasana Pradana Bandung Baru Minimalis,"Bojongloa Kidul, Bandung",0,0,3,3950000000,145,300
"Rumah 1,5 Lantai Minimalis di Leuwi Sari Bandung","Bojongloa Kidul, Bandung",3,3,3,5350000000,411,276
Di jual rumah satu lantai lokasi di Jln Cibaduyut lama SHM Bagus,"Bojongloa Kidul, Bandung",5,3,1,2300000000,270,171
Rumah di Singgasana 2 Lantai SHM Bagus,"Bojongloa Kidul, Bandung",4,3,2,4500000000,200,300
Rumah di Mekarwangi 2 Lantai SHM Bagus,"Bojongloa Kidul, Bandung",4,3,2,3800000000,220,280
Rumah di Singgasana Pradana 2 Lantai SHM Baru,"Bojongloa Kidul, Bandung",4,3,2,4500000000,160,240
"Rumah minimalis siap huni lt206/200 hrg1,65m di Margahayu SoekarnoHata","Buah Batu, Bandung",5,4,2,1650000000,206,200
Rumah Margahayu Raya Soetta Murah 385jt Jarang Ada Kota Bandung,"Buah Batu, Bandung",2,1,1,385000000,69,40
Turun Harga! One Gate dkt Batununggal Buah Batu,"Buah Batu, Bandung",4,2,1,1290000000,112,140
Rumah Suryamas Residence,"Buah Batu, Bandung",3,3,0,2200000000,113,180
Rumah Siap Huni Furnish Nyaman di Buah Batu Regency Bandung,"Buah Batu, Bandung",5,4,0,4000000000,230,160
Rumah Dan Murah Sayap Buahbatu Dalam Komplek Yang Sangat Asri Daerah Martanegara Turangga Bandung,"Buah Batu, Bandung",4,3,2,2650000000,166,260
Rumah Minimalis Nyaman Terawat Dijual Cepat Harga Murah Di Cluster Buah Batu Bandung,"Buah Batu, Bandung",2,1,1,650000000,97,60
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",4,3,2,2400000000,120,200
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",3,3,2,2300000000,120,200
Dijual Rumah Baru Dalam Komplek Desain Minimalis Daerah Martanegara Buahbatu Bandung,"Buah Batu, Bandung",3,3,2,2200000000,120,200
Dijual Rumah Cantik Langsung Huni di Buahbatu Bandung,"Buah Batu, Bandung",6,4,1,3300000000,204,350
Dijual Rumah Buah Batu Regency Semi Furnish,"Buah Batu, Bandung",3,3,2,1650000000,105,112
"Komp. Margahayu Raya, Buahbatu, Kota Bandung. Rumah Siap Huni 1 Lantai Soekarno Hatta","Buah Batu, Bandung",2,1,1,825000000,140,94
Rumah siap huni ada kolam renang di pasirluyu buah batu,"Buah Batu, Bandung",6,6,2,6000000000,265,330
Rumah di Gland Ciwastra Park Bandung Derwati Buahbatu,"Buah Batu, Bandung",2,1,1,600000000,72,36
"Rumah Baru Hadap Timur di Margahayu Raya, Bandung","Buah Batu, Bandung",2,1,2,690000000,72,45
"Hitung Tanah Rumah Luas Pasirluyu, Lebar Muka 45 Meter","Buah Batu, Bandung",4,4,0,7500000000,702,300
Dijual Rumah Strategis Minimalis Harga bagus Jarang ada di podomoro park Bandung ,"Buah Batu, Bandung",3,2,1,2400000000,126,127
Rumah di buah batu Bandung dekat tol buah batu,"Buah Batu, Bandung",2,1,2,600000000,80,130
Rumah di buah batu Bandung dekat tol buah batu,"Buah Batu, Bandung",2,1,2,600000000,80,130
Harga Nego Rumah Lux 3 Lantai di Kancra Raya Buah batu SHM,"Buah Batu, Bandung",5,4,3,4850000000,220,500
"Murah Rumah Terawat Startegis Lodaya, Buahbatu, Bandung","Buah Batu, Bandung",7,4,4,15000000000,433,500
Rumah 2 Lt Dekat Stt Telkom Dan Podomoro,"Buah Batu, Bandung",2,2,1,587000000,83,45
Rumah Minimalis Modern DiBuah Batu Square,"Buah Batu, Bandung",3,3,2,2750000000,180,134
Hotel Budget Termurah di Kota Bandung Timur Langsung Untung 5 Miliar ,"Buah Batu, Bandung",50,50,0,23000000000,1000,1700
Rumah Lama Terawat Murah Jarang Ada Lokasi Buahbatu Bandung,"Buah Batu, Bandung",6,3,1,1800000000,350,245
RUMAH 2LANTAI FULL FURNISH SHM DI NILEM BUAHBATU KOTA BANDUNG,"Buah Batu, Bandung",4,4,2,1500000000,95,90
Dijual Rumah Komplek Kiara Sari Asri Buah Batu,"Buah Batu, Bandung",3,2,1,1700000000,89,171
Dijual Rumah Siap Hunia Komplek Kiara Sari Buah Batu,"Buah Batu, Bandung",4,3,2,1200000000,108,150
"Rumah Bagus Heritage SHM di Sayap Buah Batu , Bandung","Buah Batu, Bandung",4,3,10,27000000000,1205,350
" Rumah Shm - Sertifikat Hak Milik di Sayap Banteng, Buah Batu","Buah Batu, Bandung",3,2,2,8000000000,617,200
JUAL RUMAH BARU SEMI FURNISH di PODOMORO PARK BUAH BATU BANDUNG,"Buah Batu, Bandung",2,2,1,1600000000,58,66
Rumah lama mendekati NJOP di Sekelimus Buah batu dkt RS Mayapada,"Buah Batu, Bandung",3,2,1,999000000,145,100
Rumah  2 lantai Plus Furnish tengah kota di Nilem Buah batu SHM,"Buah Batu, Bandung",3,3,2,1500000000,90,100
Cherry Field Buahbatu Bandung - Bangunan Baru Minimalis Modern Siap Huni - Turun Harga Jual Cepat (Good Invest),"Buah Batu, Bandung",4,2,2,1650000000,105,160
Cherry Field Buahbatu Bandung - Bangunan Baru Baru 2 Lantai Siap Huni - Turun Harga Jual Cepat (Good Invest),"Buah Batu, Bandung",5,3,1,1750000000,162,175
Rumah 2 Lantai Siap Huni Kiara Sari Harga Menarik,"Buah Batu, Bandung",5,3,2,1200000000,108,150
Cepat Rumah Podomoro Buahbatu Bandung,"Buah Batu, Bandung",3,3,0,2400000000,127,126
Rumah untuk Tempat Usaha Pinggir Jalan dekat Tol Buahbatu,"Buah Batu, Bandung",5,5,3,3200000000,500,625
Rumah 2 Lantai Sudah Renovasi Dekat Tol Buahbatu,"Buah Batu, Bandung",4,3,1,3200000000,244,320
Good For Invest Rumah Mungil Minimalis Modern di Pesona Bali Buah Batu,"Buah Batu, Bandung",3,2,1,1100000000,120,70
Turun Harga Best Price Buah Batu Regency Bagus Baru Renov,"Buah Batu, Bandung",4,4,2,3350000000,303,287
"Rumah Nan Cantik Modern Minimalis Di Padmagriya Podomoro Park Buah Batu, Bandung","Buah Batu, Bandung",2,1,0,1400000000,66,36
Dijual Cepat Perumahan Sanggar Hurip Eds ,"Buah Batu, Bandung",4,3,1,1500000000,200,150
Rumah bagus siap huni daerah pusat kota,"Buah Batu, Bandung",3,3,4,6750000000,346,230
Dijual Rumah Bagus 2 Lantai Unfurnished Siap Huni di Buah Batu Bandung,"Buah Batu, Bandung",6,3,3,4000000000,200,350
Jl Cpt Rmh Siap Huni Mewah Di Buahbatu,"Buah Batu, Bandung",14,6,4,9500000000,784,666
"Rumah Baru Unfurnished SHM di Buah Batu, Bandung","Buah Batu, Bandung",2,1,1,760000000,100,80
Harga Nego Rumah Baru 2 Lantai di komplek Turangga Buah batu SHM,"Buah Batu, Bandung",4,3,2,2450000000,100,170
Turun Harga Rumah Bagus di komplek One Gate BKR Buah batu,"Buah Batu, Bandung",6,4,1,3000000000,204,350
Dijual Rumah Baru Strategis Minimalis di Buah Batu Bandung,"Buah Batu, Bandung",2,2,1,950000000,112,58
"Dijual rumah 2 Lantai Luas tanah. 294 m² . Kamar tidur 4, buah batu, dekat kampus institute seni","Buah Batu, Bandung",4,2,1,3500000000,294,300
"Rumah Murah Furnished Komplek Buah Batu Regency, Bandung Tengah","Buah Batu, Bandung",3,3,2,2000000000,119,150
Rumah Mewah Terawat di Kujangsari Logam Buahbatu Bandung,"Buah Batu, Bandung",5,6,2,2750000000,286,450
Harga Nego Rumah Bagus di komplek Pasir Pogor Ciwastra Buah batu ,"Buah Batu, Bandung",3,2,1,975000000,133,120
Dijual Rumah Kerang Buah Batu,"Buah Batu, Bandung",0,0,0,1600000000,156,110
"Keren Rumah di Margahayu Raya, Strategis Dkt Rs Al Islam Soetta ","Buah Batu, Bandung",2,2,1,845000000,60,70
"Rumah 2lt Full Renov di Kiara Sari Asri, Dekat Tol Buahbatu ","Buah Batu, Bandung",4,3,3,1580000000,144,200
